CUST_ID,SITE_ID
357589957,MLB
295143226,MLB
337744155,MLM
721629929,MLB
186589459,MLB
182427984,MLB
455483377,MLM
459179351,MLB
457544599,MLB
457217336,MLB
86467128,MCO
227468411,MLM
178031744,MLB
173420838,MLB
223389656,MLB
151446477,MLC
159047292,MLB
205134630,MLB
611235189,MLM
617920783,MLB
617152950,MLB
615114801,MLB
87161479,MLM
266652995,MLM
152806953,MLB
152413452,MLB
585069452,MLC
588957071,MLC
1025792806,MLB
1020350606,MLB
144434870,MLB
163950115,MLB
238071567,MLB
215570799,MLM
210832974,MLM
539204390,MLB
532266252,MLB
442139361,MLB
628053950,MLB
627606570,MLB
142369757,MLB
140339855,MLB
79098451,MLM
79290315,MLB
239833188,MLB
163465364,MLC
164119270,MLC
46280352,MLB
639161257,MLB
631766560,MLB
749833533,MLB
395600198,MLB
477325182,MLB
476209477,MLB
474682114,MLB
1159492855,MLM
1156494107,MLM
706530980,MLB
287353201,MLC
69187723,MLB
92695701,MLM
94377686,MLB
171291864,MLB
184359108,MLM
184475252,MLM
6490699,MLB
3843487,MLB
780680402,MLB
212668345,MLB
484015210,MLB
128233809,MLB
203471480,MLB
549787811,MLM
689785045,MLC
339017743,MLC
336971382,MLB
335827544,MLB
337387325,MLB
815935974,MLB
90934637,MLB
94916403,MLA
761293225,MLC
761089339,MLB
19551916,MLB
13726554,MLB
752058966,MLB
35610649,MLB
316932498,MLB
314062018,MLB
494333953,MLM
500176103,MLC
84920488,MLB
83164348,MLB
82703390,MLB
82761301,MLB
81627782,MLB
467912861,MLB
698024030,MLM
699026863,MLB
553466467,MLB
554062640,MLA
291960827,MLB
537841767,MLM
244943571,MCO
16006862,MLM
432223813,MLB
431533597,MLB
243569366,MLB
678259317,MLB
674167452,MLB
102407892,MLB
669022250,MLM
207726560,MLM
205895235,MLC
1120539093,MLB
470392764,MLM
423142184,MLC
828308562,MLC
824245512,MLB
269100027,MCO
542194631,MLB
718913641,MLM
718795119,MLM
388471937,MLM
389792883,MLC
380223727,MLM
1044257746,MLB
56585318,MLM
49341537,MLM
45964893,MLM
48251248,MLB
255750862,MLA
307504524,MLB
303418301,MLB
303862957,MLB
817671261,MLB
23096080,MLM
391630724,MLM
831646915,MLM
836014390,MLM
654603066,MLB
652328369,MLB
272566982,MLM
277470280,MLB
659327263,MLC
136069594,MLA
30247509,MLA
1033661536,MLB
1126126763,MLB
1108410597,MLB
798155482,MLM
799817604,MLB
795345116,MLM
777748746,MLC
104055086,MLM
109400157,MLB
103624639,MLB
438370656,MLM
430525195,MLM
357772253,MLB
296028960,MLB
295088338,MLB
295049599,MLB
557981663,MLB
829672078,MLM
183547120,MLB
450321394,MLM
458365754,MLB
86308018,MLA
228424717,MLM
225019209,MLM
173537059,MLB
226364231,MLB
225291342,MLB
224980170,MLB
155140948,MLB
154569003,MLB
617474573,MLM
613226862,MLM
616648772,MLM
482540571,MLM
486098001,MLB
588324267,MLM
587487326,MLB
61915635,MLB
66722076,MLA
114704114,MLM
113481540,MLM
166242440,MLB
164899487,MLB
27464899,MLB
273729315,MLB
273144563,MLB
270910898,MLB
514203048,MLM
510990287,MLB
192214653,MLM
193789537,MLM
139556792,MLB
444791152,MLB
680908590,MLB
143039245,MLB
161935356,MLM
172801482,MLM
41012207,MLB
721236461,MLM
670737869,MLB
575727258,MLB
575161586,MLB
479634079,MLB
705497629,MLM
284826297,MLB
578632251,MLM
69320978,MLB
68380707,MLB
179200275,MCO
254415774,MLC
259647007,MLB
256026361,MLB
187325258,MLB
5309906,MLB
263714202,MLB
786791063,MLB
215795079,MLB
545204394,MLC
682601868,MLM
684271262,MLM
687618687,MLM
242084637,MLM
90442761,MLB
527816535,MLM
522749675,MLB
763148477,MLM
769293656,MLB
1141072459,MLM
36946722,MLM
34273922,MLM
35623551,MLB
605262219,MLM
607008355,MLC
311689789,MLM
319299792,MLB
317390047,MLB
311241028,MLB
494023486,MLB
502685358,MLM
161755159,MLB
1114224441,MLM
1111085314,MLM
462755791,MLC
465751851,MLB
462210567,MLB
344215149,MLB
2314365,MLB
3453090,MLA
149963199,MLM
702094839,MLB
366906138,MCO
556137992,MLB
754581077,MLM
290734014,MLA
240139903,MLB
19423398,MLM
1051808215,MLB
246868132,MLB
1076336809,MLM
381236873,MCO
428779261,MLB
821730325,MLB
1202762842,MLM
381040592,MLM
384998211,MLB
55517429,MLM
250733091,MLB
305306292,MLB
452637860,MLB
398111234,MLM
399726691,MLM
232545744,MLB
233026091,MLB
278303843,MLB
277361626,MLB
690485804,MLB
568109315,MLM
566595048,MLM
1131416254,MLC
1129351970,MLM
1125944718,MLB
1100012339,MLM
262475420,MLM
261778946,MLM
269557946,MLB
775279834,MLM
779119303,MLM
103906745,MLM
649564945,MLB
644505192,MLB
354016007,MLB
403929378,MLM
828820595,MLM
561811889,MLA
418067556,MLA
80715385,MLB
178260470,MLB
176105287,MLB
614673165,MLM
88085161,MLM
582768261,MLM
589381483,MLB
589374699,MLB
210364439,MLB
1020335115,MLB
118468040,MLB
169231331,MLB
167787623,MLB
167615726,MLB
165337383,MLB
165224005,MLB
78228009,MLA
272399409,MLB
54968242,MLB
51862952,MLB
52150923,MLB
51910030,MLB
519207675,MLB
514996285,MLB
199439257,MLM
131632546,MLM
139323245,MLB
539238681,MLB
532167227,MLB
532603060,MLB
625498959,MLM
624032308,MLB
141958250,MLB
141362717,MLB
78647242,MLM
179110711,MLM
43048865,MLB
746349486,MLM
746840169,MLM
742708107,MLM
740977997,MLM
749480194,MLB
725948555,MLM
399937295,MLB
392163037,MLB
476081365,MLB
472937393,MLB
470621309,MLB
706300000,MLB
578105730,MLM
570454909,MLM
64234193,MLM
66274774,MLB
91425049,MLC
95789374,MLB
170310828,MLB
187660448,MLM
5933419,MLM
265401532,MLB
781147978,MLB
192502327,MLB
488406147,MLA
800914857,MLM
805139727,MLM
807826893,MLM
806122226,MLB
128741594,MLB
129625041,MLB
685078426,MLM
680605480,MLC
337054220,MLB
240930374,MLM
90795568,MLB
521099633,MLB
183507293,MLA
766632110,MLM
768755709,MLB
328042091,MLB
11944024,MLM
18774173,MLB
13007965,MLB
13747242,MLB
10915253,MLB
38706443,MLM
36299430,MLM
35984214,MLB
608457089,MLB
509660880,MLB
509170572,MLB
1114422158,MLA
1003228348,MLB
89311839,MLB
85113874,MLB
81671805,MLB
34736273,MLB
32252874,MLB
10665528,MLB
12194693,MLA
308439693,MLM
304538518,MLM
691530584,MLM
1015823621,MLM
200035638,MLA
554980428,MLB
754024585,MLC
539248970,MLM
1024827260,MLM
98544376,MLM
94525680,MLM
95255030,MLM
17407336,MLM
431617357,MLB
430720385,MLB
580250789,MLA
674739400,MLM
677212164,MLB
677405602,MLB
477315498,MLM
477469281,MLC
420073072,MLC
260339374,MLA
543361417,MLB
54281002,MLM
41367587,MLM
49103553,MLC
255044245,MLB
811383875,MLM
232879199,MLB
838564123,MLM
348118102,MLB
654284411,MLB
650226095,MLM
367774557,MLB
567354001,MLM
566542930,MLM
190159087,MLA
1128715841,MLC
1102896924,MLM
799114740,MLM
795943946,MLB
772344369,MLM
773939126,MLB
734159487,MLC
220109793,MLB
432224063,MLM
433861385,MLM
649756538,MLM
649119638,MLM
649435735,MLB
374734979,MLB
359243008,MLB
356667416,MLB
299696125,MLB
299762916,MLB
295533022,MLB
555593097,MLM
317232815,MCO
561863327,MLB
564740966,MLB
497687594,MCO
185607722,MLB
184257977,MLB
181108738,MLB
418048328,MLB
450791309,MLM
453386979,MLM
459674279,MLB
82521850,MLA
229988380,MLB
228616165,MLB
158643537,MLB
156846468,MLB
154773262,MLB
206333241,MLB
488196454,MLM
88694343,MLM
82438367,MLM
1096332322,MLC
588863219,MLB
210379584,MLB
148373385,MLB
145656199,MLB
167324294,MLB
166746730,MLB
321353148,MLB
1225997494,MLM
55289479,MLC
514085934,MLB
199222391,MLM
139446976,MLC
137179153,MLB
626021491,MLB
140965730,MLB
140630340,MLB
71656592,MLC
77636220,MLB
77943262,MLB
238533393,MLC
47265602,MLA
169216614,MLC
171153204,MLM
42104846,MLB
748193578,MLM
154309775,MLM
151124531,MLM
670440052,MLB
406874824,MLB
572098505,MLB
571143155,MLB
1154384313,MLM
707282153,MLB
280064550,MLM
64559798,MLB
171586502,MLB
178040317,MLA
189387854,MLM
183618164,MLM
184856235,MLC
787385415,MLM
782965131,MLB
195084165,MLB
216052856,MLB
204182336,MLB
813360459,MLB
247145310,MLM
94046116,MLA
520882211,MLM
529023605,MLC
522023942,MLB
521428174,MLB
765280289,MLB
765637994,MLB
323884552,MLM
1145267407,MLM
426296060,MLB
754711695,MLA
35649501,MLM
318789901,MLB
314777770,MLB
310273996,MLB
509291546,MLM
160243440,MLB
164290689,MLA
1114190452,MLM
85053502,MLB
80812915,MLB
469939273,MLB
35225801,MLB
34238894,MLB
305021843,MLM
693739071,MLC
1099547440,MLM
1098270970,MLM
1166886196,MLB
702016955,MLB
1081231990,MLA
211715984,MCO
370002337,MLB
1134828427,MLB
752260328,MLM
298974925,MLA
800994712,MLB
660834955,MLB
93063650,MLM
138641075,MLM
134221927,MLM
436122206,MLA
432314804,MLA
581608326,MLB
205894305,MLM
829679421,MLB
541617863,MLB
717680698,MLM
67534508,MLM
384154865,MLC
384343022,MLB
254971081,MLB
252283555,MLB
251176452,MLB
251130141,MLB
303763716,MLB
450810322,MLB
418616069,MLM
419780040,MLB
21729819,MLM
832394207,MLC
836315641,MLB
277990852,MLM
276517971,MLB
367803977,MLB
694277173,MLB
133099390,MLB
134927136,MLA
1039567298,MLM
1032831557,MLB
195061204,MLA
1123416701,MLM
1106609481,MLC
267266116,MLB
776339448,MLM
776601288,MLB
777336141,MLB
737614931,MLB
105702056,MLB
225906268,MLA
433371236,MLM
433316427,MLM
439426569,MLB
435363072,MLB
645778186,MLB
354831786,MLB
401301490,MLM
725736660,MLA
185657375,MLB
454915851,MLC
89817450,MLA
227742702,MLB
225962861,MLB
156298419,MLB
292726811,MLM
87450263,MLM
82453304,MLM
1090438589,MLC
584864786,MLM
585202575,MLC
111233731,MLM
147433072,MLB
145410200,MLB
163403460,MLB
29472686,MLB
25518244,MLB
26269560,MLB
1227206371,MLB
270931808,MLB
54069692,MLB
210608978,MLM
511035053,MLM
137051720,MLB
534713792,MLB
441021902,MLB
627186368,MLB
74810251,MLM
74997614,MLM
161964801,MLM
171652722,MLM
45951108,MLB
638434168,MLM
638186572,MLB
721204118,MLM
723897486,MLB
159777282,MLM
159234071,MLM
397972350,MLB
407213151,MLB
1150118451,MLB
700465203,MLM
289868225,MLB
64557297,MLB
170168444,MLB
176650757,MLA
251681224,MLC
188467200,MLM
3547165,MLM
261749057,MLB
1067023566,MLM
215586057,MLB
801510372,MLM
127828939,MLA
548513770,MLM
540596384,MLM
689417571,MLB
337120359,MLB
336194481,MCO
528440669,MLB
525896652,MLB
180957313,MLB
184397929,MLA
767097881,MLM
320988982,MLM
12385352,MLC
11640859,MLB
757827327,MLB
39405249,MLB
37635374,MLB
36365452,MLB
609077812,MLC
312080847,MLM
310488334,MLB
493363983,MLB
506783245,MLA
1002079450,MLB
87417095,MLB
449215308,MLM
464048079,MLM
468142056,MLB
342251688,MLB
31627653,MLB
698492667,MLC
207980639,MLA
208620544,MLA
534466646,MLM
532789374,MLM
244808016,MLB
175243724,MCO
105902989,MLA
427659377,MLB
719500535,MLM
711065209,MLM
714031324,MLB
385515473,MLB
1043312475,MLM
253576345,MLB
1058563231,MLM
419640894,MLM
26016370,MLM
25277639,MLM
230902479,MLB
832448221,MLB
653637468,MLB
272602719,MLM
658401977,MLM
697979381,MLA
698118223,MLA
1191393298,MLM
794549593,MLM
791408343,MLM
798271045,MLB
795947922,MLB
771875444,MLM
734149183,MLB
101969710,MLM
439847157,MLB
649186501,MLB
645894147,MLB
377083120,MLB
375735629,MLB
353307110,MLM
294155380,MLC
315636941,MLA
181872976,MLB
459018635,MLB
228144128,MLB
227786566,MLB
156644210,MLB
155847530,MLB
154422187,MLB
209293740,MLB
204988698,MLB
612072979,MLM
610100178,MLM
487620450,MLM
89979759,MLB
151341993,MLB
128471983,MLM
730321258,MLB
587869362,MLC
582096462,MLM
1021371859,MLB
115820953,MLM
118401678,MLM
147059205,MLB
169243114,MLB
166573214,MLB
163738851,MLB
28226246,MLB
23627763,MLB
324762195,MLB
59091934,MLB
51402008,MLB
219104109,MLM
219659675,MLB
219732385,MLB
280604135,MLB
190828534,MLM
138740177,MLB
131846678,MLA
538877173,MLB
537547120,MLB
539002138,MLB
442734758,MLM
447770729,MLC
447273722,MLB
622607935,MLM
625198680,MLM
625077234,MLB
79218420,MLB
239954701,MLB
168184578,MLM
161598064,MLM
160190870,MLM
47844080,MLB
40139665,MLB
728405978,MLB
158070051,MLM
400147231,MLB
474070305,MLB
1158556983,MLB
704011538,MLM
709869894,MLC
701691634,MLM
286822355,MLM
113583876,MLB
67717451,MLB
257778542,MLB
188199713,MLM
186414121,MLM
181837683,MLM
762700,MLM
7535889,MLB
264658579,MLB
262199078,MLB
262327674,MLB
783866829,MLM
194244491,MLB
214739045,MLB
214588865,MLB
803005157,MLM
802897294,MLM
122674189,MLB
547233903,MLM
689924975,MLM
335406562,MLB
336466975,MLA
812909542,MLB
90798011,MLB
329107495,MLB
328010452,MLB
605038260,MLM
609690640,MLM
315951878,MLB
496474361,MLM
502778002,MCO
303138824,MCO
161975701,MLB
162130451,MLB
81276699,MLB
81406751,MLB
343986586,MLB
344500482,MLB
3183703,MLB
306743484,MLM
303160630,MLM
694566262,MLM
690077222,MLM
1091362713,MLM
147250477,MLM
145288096,MLM
142516844,MLM
702591965,MLA
600127439,MLB
600033938,MLB
758332440,MLM
640178573,MLB
534664803,MLM
535028204,MLC
710298446,MLB
592849883,MLM
241994246,MLB
135728316,MLM
138673967,MLM
133926478,MLM
678163565,MLB
667775982,MLB
201025661,MLM
715519572,MLB
1044464557,MLB
742588697,MLB
251671614,MLB
454695931,MLB
28446567,MLM
25201106,MLM
232508063,MLB
230622950,MLB
839640734,MLM
343762864,MLM
348902054,MLB
347703986,MLB
274793098,MLM
652131471,MLM
138663187,MLA
266806909,MLB
254808136,MCO
794444458,MLM
794476237,MLM
791826344,MLB
792162436,MLB
790220665,MLB
109106851,MLB
221648119,MLB
221781895,MLA
436626158,MLC
430531702,MLM
436149114,MLB
378368068,MLM
376934766,MLB
291691399,MLM
295723429,MLB
406635899,MLC
550243211,MLM
556547018,MLB
614021964,MCO
565784606,MLB
185147827,MLB
181639356,MLB
82274172,MLA
178653985,MLB
228295530,MLB
158431314,MLC
155265205,MLB
484720309,MLM
153228166,MLB
126398771,MLC
730817482,MLB
586309189,MLB
1020169792,MLC
1020401195,MLB
140820014,MLM
163478321,MLB
29579291,MLB
21874531,MLB
21463382,MLB
20147195,MLB
71470027,MLB
274445149,MLB
234105640,MLB
514940446,MLB
195485369,MLM
198794916,MLB
198416292,MLB
196540294,MLB
196121933,MLB
134966392,MLC
441755589,MLB
681057027,MLB
142905832,MLB
148385987,MLA
146448413,MLA
78540828,MLM
73499186,MLM
43853616,MCO
179699936,MLM
42569979,MLB
43374564,MLB
41421299,MLB
49855616,MLA
729522126,MLM
721070512,MLM
727906210,MLB
724160489,MLB
157544002,MLM
401417392,MLB
404543345,MLA
571135648,MLB
288222908,MLB
62735376,MLM
96447818,MLB
94185228,MLB
257476223,MLB
184280816,MLM
189106622,MLC
188445131,MLB
3135765,MLM
8682183,MLB
193965487,MLB
193116497,MLB
217492586,MLB
216415841,MLB
214710577,MLB
212851331,MLB
484369422,MLA
806816625,MLB
126271733,MLB
548549668,MLM
544076611,MLM
545291986,MLC
548988495,MLB
686292048,MLB
339657146,MLB
338771182,MLB
814603308,MLB
243315965,MLM
241058231,MLM
90143576,MLB
92367649,MLA
529199141,MLM
184307585,MLA
185649866,MCO
767917868,MLB
37217266,MLM
36563531,MLM
607469988,MLM
608648856,MLB
606575092,MLC
314595242,MLM
312027913,MLB
498868719,MLM
491227038,MLM
505982172,MLM
506032828,MLM
502465500,MLB
307797200,MLA
82537282,MLB
81608550,MLB
466623431,MLM
462147264,MLM
467762367,MLC
469668433,MLB
160505152,MLA
344608833,MLB
347054769,MCO
838106,MLA
111286,MLA
694271080,MLM
692035790,MLC
1162795235,MLB
1011960544,MLB
144062602,MLM
704796707,MLB
555526324,MLB
539055424,MLM
1023672491,MLM
97388615,MLM
67628814,MCO
67260817,MCO
675840782,MLC
1173901487,MLC
209998445,MLB
425863415,MLM
821737743,MLB
717438313,MLM
716836965,MLB
389043746,MLB
387518087,MLB
383083479,MLB
57248740,MLM
56778620,MLM
42236768,MLM
48593110,MLB
1055085681,MLM
23790562,MLM
237866516,MLA
231646489,MLA
650925739,MLB
279238750,MLB
650448116,MLM
367252685,MLB
694573733,MLB
1039322840,MLM
1198718294,MLB
1107804562,MLM
261535914,MLC
799675731,MLC
779540723,MLB
771939031,MLM
774851936,MLB
739634738,MLM
222237369,MLB
430441032,MLC
645771229,MLB
378892488,MLM
356397461,MLB
298574135,MLB
559575297,MLB
824145605,MLM
721324887,MLB
185179896,MLB
456795195,MLC
80300109,MLB
154296933,MLB
209023752,MLB
205437529,MLB
295295014,MLM
611454422,MLM
610953412,MLM
81556656,MLM
1094036589,MLB
267699671,MLM
129552190,MLM
732606306,MLB
585437995,MLB
63497498,MLB
1024134647,MLB
116257257,MLM
168507311,MLB
29876466,MLB
23469230,MLB
20605630,MLB
72883035,MLB
1229307435,MLM
56660126,MLB
54894735,MLB
281954149,MLB
195877553,MLB
139252291,MLB
137479700,MLB
535369931,MLB
534461122,MLB
530380977,MCO
443360479,MLB
142450468,MLB
145643835,MLA
79002306,MLM
77550727,MLM
78367035,MLB
45078463,MCO
164930845,MLM
747719337,MLB
747006248,MLB
725757560,MLM
725621680,MLM
723178545,MLB
395364814,MLB
400002923,MLB
571148808,MLB
473488773,MLB
288891971,MLB
287472800,MLB
578526639,MLM
114457637,MLA
113746522,MLA
66401317,MLM
63886291,MLM
67469265,MLB
94345668,MLB
180092357,MLM
186869139,MLC
7120274,MLB
5165708,MLB
781371842,MLB
216714897,MLB
480084782,MLB
480951961,MLA
802574404,MLC
808711607,MLB
203275557,MLB
200975489,MLB
200227827,MLB
209192004,MLA
548540135,MLM
545703757,MLM
540654485,MLM
547846829,MLB
686371416,MLM
241780181,MLC
91447692,MLB
525229404,MLB
523183487,MLB
50708354,MLA
18087536,MLB
607521097,MLB
314999837,MLM
318458721,MLB
314921332,MLB
498998747,MLB
493308770,MLB
464753790,MLM
164200584,MCO
344286492,MLB
3740200,MLA
35026471,MLB
33645283,MLB
33097825,MLB
31697283,MLB
34801784,MLA
309063436,MLM
306653316,MLM
695979670,MLM
698510491,MLB
512622512,MLA
1080194498,MLM
534410839,MLM
660872432,MLB
93397914,MLM
242401292,MLB
15285078,MLM
1054184589,MLB
135109883,MLM
63561913,MLA
61989234,MLA
247244920,MLB
245586927,MLB
244112137,MLB
1070369597,MLM
675601933,MLM
668632456,MLB
205013134,MLM
202239326,MLM
474955736,MLC
425899512,MLM
264209307,MLA
263033266,MLA
715755863,MLB
713774452,MLB
69233863,MLM
383248340,MLB
384474390,MLB
51431024,MLM
352238876,MLB
250147265,MLB
813545581,MLC
415910879,MLM
231757198,MLB
236246311,MLA
348043786,MLB
654019308,MLA
279917045,MLB
71303241,MCO
655131076,MLB
691654508,MLB
132741784,MLB
132873730,MLB
1038089335,MLB
1138329742,MLB
1192941683,MLM
251951721,MCO
731929364,MLM
737746436,MLC
104357200,MLB
434673846,MLC
646388095,MLM
353528092,MLB
292655502,MLB
292937654,MLB
561115916,MLB
410057048,MLA
228640140,MLM
227106519,MLM
229728736,MLB
177254691,MLB
175710086,MLB
227116770,MLB
208770175,MLB
209227391,MLB
298218476,MLM
615616755,MLC
481679879,MLM
485010585,MLM
81944804,MLM
81238502,MLM
1099895393,MLB
268097205,MLM
581300660,MLM
211625825,MLB
216203805,MLA
214977889,MLA
166329801,MLB
164534587,MLB
26958207,MLB
24939503,MLB
75586418,MLB
275799966,MLB
235584382,MLB
233798434,MLB
52382058,MLB
51183210,MLB
515256970,MLM
516840054,MLB
136485033,MLB
135735701,MLB
134215069,MLB
532497033,MLA
441153598,MLC
445145732,MLB
627425236,MLB
683838570,MLB
79827188,MLB
77519384,MLB
238757722,MLM
45614109,MLA
179432969,MLB
47146986,MLB
45830052,MLB
747621984,MLM
744204703,MLM
746620712,MLB
748074061,MLB
746269385,MLB
729307965,MLB
478129825,MLB
472475099,MLB
709862932,MLM
709426934,MLB
282733272,MLM
114894221,MLB
112913929,MLB
114938564,MLA
60935374,MLM
68674118,MLB
91580100,MLM
95988927,MLB
93092400,MLB
185887897,MLM
182203402,MLM
7552711,MLM
7677209,MLM
4961728,MLB
4084167,MLB
263493203,MLB
789439223,MLB
1063424391,MLB
1060788179,MLB
190395101,MLB
126833116,MLA
204413068,MLB
548522400,MLC
686253902,MLB
336812055,MLB
330351648,MLB
92537943,MLB
181927923,MLA
764445139,MLM
760881025,MLM
768813156,MLM
326901413,MLB
13234936,MLB
32656392,MLM
602446179,MLC
311260313,MLB
499149039,MLM
498392035,MLM
496250676,MLB
508582011,MLM
508824176,MLM
300094064,MLB
1112645927,MLB
86245410,MLB
84189317,MLB
83631521,MLB
1173498768,MLB
463360126,MLM
466631889,MLB
1844026,MLB
8963146,MLA
30405811,MLB
33943080,MLA
513711144,MLA
1167375678,MLM
700874254,MLB
702033223,MLA
1084931790,MLM
1082216040,MLM
536298601,MLM
662117583,MLB
660666047,MLA
335520968,MCO
97892065,MLM
98823908,MLM
241528725,MLB
134460370,MLM
134249353,MLM
676657140,MLC
388449772,MCO
665574173,MLB
206888113,MLM
475244288,MLM
474445571,MLM
472836975,MLM
427156682,MLB
265484143,MLA
241976445,MCO
1201311329,MLM
43065050,MLM
41033142,MLM
740099057,MLB
301181951,MLB
415624720,MLC
24698112,MLM
22943265,MLC
392896617,MLM
395629061,MLM
837397667,MLM
653777575,MLB
1219442684,MLB
277147368,MLM
650107843,MLM
653041143,MLM
568823776,MLM
20034783,MLA
1107025406,MLB
1102747963,MLB
772344421,MLM
736125467,MLB
840124558,MLM
378017806,MLM
357002563,MLB
615097395,MCO
490153482,MLB
185787003,MLB
186336471,MLB
178024440,MLB
226583736,MLB
156218994,MLB
299735798,MLM
295784067,MLM
612740639,MLM
615307829,MLB
487043883,MLB
1096023553,MLC
129872088,MLB
211009232,MLB
62117364,MLB
1029802008,MLB
118775975,MLB
74806107,MLB
70119196,MLB
237799905,MLB
233506383,MLB
59594717,MLB
53623725,MLB
210224703,MLM
219782968,MLB
131003001,MLM
538085743,MLB
539426610,MLB
532866305,MLB
627869657,MLM
628409601,MLB
628227626,MLB
627217938,MLB
625440901,MLB
625053258,MLB
624246680,MLB
79492882,MLB
235911482,MLM
179499502,MLB
636357501,MLB
744234804,MLM
726542253,MLB
722947223,MLB
400953419,MLB
476550131,MLB
476469906,MLB
1156883685,MLM
707176207,MLM
702919344,MLM
289699972,MLB
284616191,MLB
572000716,MLM
115019775,MLB
61075808,MLM
91821056,MLM
97365899,MLB
257953103,MLB
2145934,MLM
7998054,MLB
6441793,MLB
261382879,MLB
785764842,MLM
194664869,MLB
191203133,MLB
191011185,MLB
213871405,MLB
484357003,MLB
120410631,MLB
685713834,MLB
339840336,MLB
335755604,MLB
336097106,MLB
246802277,MLM
249803360,MLC
528461167,MLM
529125469,MLB
521988460,MLA
762305887,MLB
19530594,MLB
16664872,MLB
16923539,MLB
751001095,MLB
750245184,MLB
37388398,MLM
35735941,MLB
600106363,MLM
608796209,MLM
315147116,MLM
312267696,MLC
319047246,MLB
497794279,MLM
1006273944,MLM
89561325,MLB
81624749,MLB
469070550,MLM
467062520,MLB
3391774,MLB
34925425,MLB
34050865,MLB
690456394,MLM
1095754465,MLM
1091569444,MLM
146219089,MLM
292706824,MLA
710558420,MLB
95428411,MLM
240948716,MLB
431142166,MLB
1078806620,MLA
677391113,MLM
675673532,MLB
427814940,MLB
715846691,MLM
718900008,MLB
383694263,MLM
380584978,MLB
1049334092,MLB
40431282,MLC
255281951,MLB
259983845,MLA
592544958,MLB
232525285,MLB
347803986,MLM
346480322,MLM
273166563,MLA
272373583,MLA
651614037,MLB
658952763,MLB
191392564,MCO
1103822029,MLB
260909871,MLM
793794213,MLB
799655808,MLA
739393301,MLM
739382991,MLM
649991398,MLB
376424547,MLB
358545188,MLB
293481817,MLC
297401428,MLB
559291510,MLM
612709164,MLB
827933320,MLM
568786315,MLB
720408071,MLA
492354602,MLA
185801652,MLB
184699434,MLB
459618892,MLM
454831610,MLM
454459134,MLM
175603200,MLB
155866131,MLB
154316837,MLB
208754155,MLB
482302128,MLM
88026533,MLM
80955211,MLM
153392243,MLB
120338665,MLM
732804309,MLB
585881969,MLB
211276086,MLB
119232303,MLB
147375188,MLB
145983105,MLB
169471032,MLB
164539497,MLB
23975901,MLB
273667872,MLB
233521183,MLB
219736254,MLM
218021154,MLM
210055970,MLM
519121120,MLB
510468184,MLM
515236372,MLB
196046143,MLM
192652934,MLM
138408503,MLB
138226412,MLB
137131292,MLB
622607175,MLC
78789010,MLB
78162870,MLB
239876570,MLM
231928405,MLM
239903126,MLB
168351355,MLM
164372426,MLM
166481473,MLM
176519973,MLM
46179425,MLB
46141067,MLB
45736473,MLB
41477498,MLB
40738617,MLB
630148435,MLB
742538172,MLM
395928432,MLB
401899394,MLB
701342338,MLM
280867531,MLM
171131090,MLB
170470431,MLB
256892808,MLB
189997630,MLM
185671942,MLM
6559216,MLM
7353436,MLB
786826188,MLB
1064154018,MLB
195279505,MLB
194499263,MLB
193008040,MLB
191960914,MLB
191595886,MLB
217548282,MLB
217246456,MLB
212307436,MLB
484471433,MLB
203346851,MLB
200338785,MLB
547959325,MLM
549566345,MLB
684312143,MLM
243286999,MLM
91380954,MLB
188368799,MLA
765667514,MLM
766332746,MLB
50686456,MLB
50175298,MLB
14965775,MLB
39259388,MLB
37175987,MLB
602650619,MLM
608888088,MLM
609475751,MLB
1116686226,MLB
1000999989,MLC
80963030,MLB
449299151,MLM
2077648,MLB
33078527,MLB
696652924,MLM
699470985,MLB
1092216742,MLM
1133239339,MLB
291403097,MLB
535184650,MLM
534272725,MLM
662314150,MLB
662090094,MLB
244060771,MCO
19554932,MLM
1054257260,MLB
1051543245,MLB
431637710,MLB
1075728917,MLM
101086816,MLB
102352093,MLB
423474812,MLM
710331319,MLM
714531869,MLB
714543743,MLB
387392463,MLB
54803559,MLM
1055988851,MLM
301184763,MLB
592919937,MLB
831663655,MLM
278718884,MLB
659391442,MLB
369992548,MLB
132677011,MLB
564013649,MLM
31351747,MCO
1036563798,MLC
1103524282,MLM
775232825,MLC
103996392,MLM
434567833,MLB
434815714,MLB
375596385,MLB
359525873,MLC
356393866,MLB
297204504,MLB
294990997,MLB
295319134,MLB
558895996,MLM
557845236,MLM
612133244,MLB
560258265,MLB
722216995,MLB
186271063,MLB
451114839,MLM
85812242,MLA
155071587,MLB
207377216,MLB
461033485,MLB
488913320,MLB
1097181827,MLB
732327697,MLB
739369410,MCO
585495865,MLB
582481238,MLB
62466332,MLB
168463119,MLB
167973846,MLB
77379211,MLB
76952999,MLB
50400120,MLC
212375086,MLM
210292439,MLM
281879480,MLB
138317030,MLB
138122078,MLB
537278731,MLB
444129619,MLB
442282027,MLB
440233248,MLB
621810963,MLB
1185621333,MLM
77003827,MLM
78394336,MLB
78091168,MLB
232778836,MLM
41182265,MLB
728081356,MLM
153454143,MLM
670775572,MLB
399659832,MLB
395369537,MLB
572375554,MLB
472427127,MLB
476816962,MLA
282653686,MLM
579818166,MLM
576237249,MLM
110644425,MLB
97651915,MLB
97862819,MLB
95703219,MLB
95162251,MLB
95782887,MLB
94709779,MLB
